#define,=,<<,typedef,i,return,def,if,-,},{,static,using,let,mut,import,public,.,::,->,var,int,==,//,language,path
0,6,0,0,0,7,0,14,6,10,10,0,0,0,0,6,0,0,0,0,0,0,5,0,D,data/train/D/s751557834.d
0,19,0,0,0,5,0,0,4,16,4,1,0,0,0,7,0,0,0,0,0,1,0,0,D,data/train/D/s322715447.d
0,18,0,0,0,5,0,0,0,24,4,1,0,0,0,7,0,0,0,0,0,5,1,0,D,data/train/D/s659261794.d
0,32,0,0,0,43,0,36,3,59,59,9,0,0,0,31,1,0,0,0,0,12,5,7,D,data/train/D/s862079443.d
0,20,0,0,0,1,0,0,18,2,1,0,0,0,0,6,0,0,0,0,0,1,0,0,D,data/train/D/s681026769.d
0,7,0,0,0,5,0,0,0,19,4,1,0,0,0,7,0,0,0,0,0,0,0,0,D,data/train/D/s546640953.d
0,5,0,0,0,2,0,3,0,8,8,0,0,0,0,5,0,0,0,0,0,0,1,2,D,data/train/D/s149334627.d
0,4,0,0,0,7,0,0,0,7,7,0,0,0,0,2,0,0,0,0,0,2,0,0,D,data/train/D/s612710926.d
0,4,0,0,2,0,0,6,12,11,11,0,0,0,0,1,0,0,0,0,0,1,2,0,D,data/train/D/s411328501.d
0,6,0,0,1,0,0,3,1,10,10,0,0,0,0,6,0,0,0,0,0,3,2,1,D,data/train/D/s940130921.d
0,11,0,0,0,1,0,7,3,9,9,0,0,0,0,5,0,0,0,0,0,7,8,2,D,data/train/D/s081010356.d
0,1,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,0,0,0,0,1,0,D,data/train/D/s232764617.d
0,19,0,0,3,1,0,0,5,6,1,0,0,0,0,6,0,0,0,0,0,3,1,0,D,data/train/D/s872367238.d
0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,3,5,0,D,data/train/D/s244784647.d
0,12,2,0,0,5,0,5,0,16,16,0,0,0,0,8,0,0,0,0,0,8,5,0,D,data/train/D/s937027306.d
0,13,0,0,1,5,0,3,7,11,11,0,0,0,0,1,0,0,0,0,0,4,2,6,D,data/train/D/s902564070.d
0,8,0,0,0,4,0,10,1,16,16,0,0,0,0,3,0,0,0,0,0,4,12,0,D,data/train/D/s797796110.d
0,31,0,0,0,8,0,0,1,23,4,1,0,0,0,8,0,0,0,0,0,2,0,0,D,data/train/D/s737504309.d
0,11,0,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,0,2,1,0,D,data/train/D/s877595018.d
0,9,0,0,0,0,0,0,0,13,1,0,0,0,0,10,0,0,0,0,0,4,5,0,D,data/train/D/s634557189.d
0,18,0,0,0,6,0,0,0,26,6,0,0,0,0,3,0,0,0,0,0,3,0,5,D,data/train/D/s881761411.d
0,17,0,0,8,0,0,2,0,12,12,0,0,0,0,2,0,0,0,0,0,3,2,0,D,data/train/D/s312385244.d
0,10,0,0,0,10,0,0,0,32,6,1,0,0,0,9,0,0,0,0,0,6,1,1,D,data/train/D/s380126470.d
0,26,0,0,0,34,0,27,1,55,55,9,0,0,0,30,1,0,0,0,0,9,3,7,D,data/train/D/s733092548.d
0,37,0,0,0,46,0,37,4,62,62,9,0,0,0,32,1,0,0,0,0,12,5,7,D,data/train/D/s177023999.d
0,5,0,0,3,0,0,1,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,D,data/train/D/s085816632.d
0,17,0,0,8,15,0,0,0,29,22,0,0,0,0,8,0,0,0,0,0,14,6,0,D,data/train/D/s306791127.d
0,15,0,0,0,0,0,3,2,8,7,0,0,0,0,1,0,0,0,0,0,4,2,2,D,data/train/D/s264935569.d
0,11,0,0,2,0,0,3,0,7,7,0,0,0,0,15,0,0,0,0,0,5,2,0,D,data/train/D/s274468933.d
0,7,0,0,0,5,0,7,5,12,12,0,0,0,0,6,0,0,0,0,0,2,2,0,D,data/train/D/s434313103.d
0,5,0,0,0,2,0,3,0,8,8,0,0,0,0,6,0,0,0,0,0,0,1,2,D,data/train/D/s866158697.d
0,9,0,0,0,0,0,0,1,8,8,0,0,0,0,3,0,0,0,0,0,2,0,1,D,data/train/D/s586137160.d
0,15,0,0,0,6,0,0,0,15,4,1,0,0,0,8,0,0,0,0,0,0,0,0,D,data/train/D/s244710180.d
0,68,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,D,data/train/D/s904695037.d
0,37,0,0,0,45,0,35,4,59,59,9,0,0,0,32,1,0,0,0,0,12,4,7,D,data/train/D/s131673913.d
0,5,0,0,0,3,0,0,0,8,6,0,0,0,0,2,0,0,0,0,0,4,0,0,D,data/train/D/s831539260.d
0,14,0,0,0,5,0,0,0,17,4,1,0,0,0,8,0,0,0,0,0,0,0,0,D,data/train/D/s894229152.d
0,19,0,0,0,0,0,0,0,22,1,0,0,0,0,5,0,0,0,0,0,2,1,1,D,data/train/D/s166909213.d
0,19,1,0,0,0,0,9,0,10,10,0,0,0,0,10,0,0,0,0,0,1,6,0,D,data/train/D/s875391597.d
0,17,0,0,0,13,0,7,0,14,14,0,0,0,0,6,0,0,0,0,0,9,2,0,D,data/train/D/s079875422.d
0,8,0,0,0,5,0,0,0,19,4,1,0,0,0,7,0,0,0,0,0,2,0,0,D,data/train/D/s496740524.d
0,6,0,0,2,5,0,5,0,14,15,0,0,0,0,5,0,0,0,0,0,0,1,0,D,data/train/D/s186304925.d
0,4,0,0,0,3,0,0,0,8,8,0,0,0,0,3,0,0,0,0,0,0,1,6,D,data/train/D/s527285915.d
0,5,0,0,0,0,0,9,0,11,11,0,0,0,0,9,0,0,0,0,0,1,0,0,D,data/train/D/s557029527.d
0,12,0,0,0,19,0,7,0,12,12,0,0,0,0,2,0,0,0,0,0,12,4,0,D,data/train/D/s948905423.d
0,4,0,0,0,2,0,4,1,11,11,0,0,0,0,5,0,0,0,0,0,3,4,0,D,data/train/D/s475099904.d
0,12,0,0,2,1,0,4,1,12,12,0,0,0,0,5,0,0,0,2,0,5,1,1,D,data/train/D/s726041056.d
0,11,0,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,0,0,2,1,0,D,data/train/D/s691264293.d
0,25,0,0,0,6,0,0,0,27,4,1,0,0,0,8,0,0,0,0,0,11,0,0,D,data/train/D/s933092555.d
0,10,0,0,0,2,0,3,1,9,9,0,0,0,0,6,0,0,0,0,0,4,0,0,D,data/train/D/s325812957.d
0,15,0,0,0,5,0,0,0,25,4,1,0,0,0,8,0,0,0,0,0,5,0,0,D,data/train/D/s117220704.d
0,29,0,0,0,14,0,0,5,35,5,1,0,0,0,10,0,0,0,0,0,3,0,0,D,data/train/D/s100002717.d
0,6,0,0,0,5,0,0,1,16,4,1,0,0,0,7,0,0,0,0,0,1,1,0,D,data/train/D/s297494610.d
0,9,0,0,0,1,0,0,1,23,23,0,0,0,0,1,0,0,0,0,0,5,4,0,D,data/train/D/s522989136.d
0,17,0,0,11,4,0,1,3,7,7,0,0,0,0,4,0,0,0,0,0,9,0,0,D,data/train/D/s662694953.d
0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,1,8,0,D,data/train/D/s309321947.d
0,12,0,0,0,0,0,0,6,9,9,0,0,0,0,1,0,0,0,0,0,4,0,0,D,data/train/D/s531815893.d
0,16,0,0,0,5,0,0,0,17,4,1,0,0,0,9,0,0,0,0,0,3,0,0,D,data/train/D/s429499712.d
0,7,0,0,0,5,0,0,0,7,6,0,0,0,0,3,0,0,0,0,0,0,0,0,D,data/train/D/s568161896.d
0,10,0,0,0,3,0,1,0,16,16,1,0,0,0,2,0,0,0,0,0,1,2,0,D,data/train/D/s895751660.d
0,26,0,0,8,6,0,14,0,26,27,0,0,0,0,1,0,0,0,0,0,7,2,0,D,data/train/D/s845597214.d
0,18,0,0,8,0,0,1,0,11,11,0,0,0,0,2,0,0,0,0,0,3,2,0,D,data/train/D/s400843397.d
0,12,2,0,0,6,0,5,0,17,17,0,0,0,0,8,0,0,0,0,0,9,5,0,D,data/train/D/s897213729.d
0,18,0,0,1,6,0,1,9,14,15,0,0,0,0,1,0,0,0,0,0,4,1,0,D,data/train/D/s437816471.d
0,7,0,0,0,5,0,7,5,12,12,0,0,0,0,6,0,0,0,0,0,2,2,0,D,data/train/D/s139643248.d
0,29,0,0,0,14,0,0,5,35,5,1,0,0,0,10,0,0,0,0,0,3,0,0,D,data/train/D/s427609148.d
0,14,0,0,3,1,0,3,0,10,10,0,0,0,0,14,0,0,0,0,0,3,0,0,D,data/train/D/s150992320.d
